token	label	director	company
['Current', 'Public', 'Company', 'Board', 'Service', ':', 'Adient', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']		
['Current', 'Non-Public', 'Company', 'Board', 'Service', ':', 'Alaska', 'Airlines', 'and', 'Horizon', 'Air', '(', 'subsidiaries', 'of', 'Alaska', 'Air', 'Group', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']		
['Boys', 'and', 'Girls', 'Clubs', 'of', 'Bellevue', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']		
['Board', 'of', 'Trustees', 'Central', 'Washington', 'University', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']		
['Education', ':', 'BS', ',', 'Central', 'Washington', 'University', '.']	['O', 'O', 'B-PRODUCT', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']		
['MBA', ',', 'University', 'of', 'Puget', 'Sound', '.']	['B-PRODUCT', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']		
['Dhiren', 'R.', 'Fonseca', ',', '54', '-', 'Partner', ',', 'Certares', 'LP', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-DATE', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'O']		
['Director', 'of', 'Alaska', 'Air', 'Group', 'since', '2014', '.', 'Audit', 'Committee', '.']	['B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'O', 'B-ORG', 'I-ORG', 'O']		
['Qualifications', ':', 'Technology/IT/Digital', 'Expertise', '.']	['O', 'O', 'O', 'O', 'O']		
['Business', 'Development', 'Experience', '.']	['O', 'O', 'O', 'O']		
['Financial', 'Experience', '.']	['O', 'O', 'O']		
['Professional', 'Highlights', ':', 'Prior', 'to', 'joining', 'Certares', 'LP', 'as', 'a', 'partner', 'in', 'December', '2014', ',', 'Mr.', 'Fonseca', 'was', 'chief', 'commercial', 'officer', 'at', 'Expedia', ',', 'Inc.', ',', 'where', 'he', 'served', 'for', 'more', 'than', '18', 'years', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-TITLE', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'B-PERSON', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O']		
"['He', 'contributed', 'greatly', 'to', 'the', 'online', 'travel', 'company', ""'"", 's', 'growth', 'and', 'success', ',', 'serving', 'in', 'a', 'host', 'of', 'key', 'roles', 'including', 'co-president', 'of', 'its', 'global', 'partner', 'services', 'group', 'and', 'senior', 'vice', 'president', 'of', 'corporate', 'development', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'O', 'O', 'O']		
['Mr.', 'Fonseca', 'helped', 'found', 'Expedia.com', 'as', 'part', 'of', 'the', 'management', 'team', 'at', 'Microsoft', 'Corporation', 'that', 'brought', 'the', 'online', 'travel', 'company', 'to', 'life', 'in', '1995', 'and', 'subsequently', 'took', 'it', 'public', 'in', '1999', '.']	['O', 'B-PERSON', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATE', 'O']		
['Before', 'Expedia', ',', 'he', 'held', 'multiple', 'roles', 'in', 'product', 'management', 'and', 'corporate', 'technical', 'sales', 'at', 'Microsoft', 'Corporation', '.']	['O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']		
['Current', 'Non-Public', 'Company', 'Board', 'Service', ':', 'Alaska', 'Airlines', 'and', 'Horizon', 'Air', '(', 'subsidiaries', 'of', 'Alaska', 'Air', 'Group', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']		
['RentPath', ',', 'Inc.', 'Rackspace', ',', 'Inc.', 'Caesars', 'Resort', 'Collection', ',', 'LLC', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']		
['Susan', 'J.', 'Li', ',', '33', '-', 'Vice', 'President', 'Finance', ',', 'Facebook', ',', 'Inc.', 'Director', 'of', 'Alaska', 'Air', 'Group', 'since', '2018', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-DATE', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'O']		
['Audit', 'Committee', '.']	['B-ORG', 'I-ORG', 'O']		
['Qualifications', ':', 'Financial', 'Expertise', '.']	['O', 'O', 'O', 'O', 'O']		
['Strategic', 'Planning', 'Experience', '.']	['O', 'O', 'O', 'O']		
['Technology/IT/Digital', 'Experience', '.']	['O', 'O', 'O']		
['Professional', 'Highlights', ':', 'Ms.', 'Li', 'currently', 'serves', 'as', 'a', 'vice', 'president', 'of', 'finance', 'at', 'Facebook', ',', 'Inc.', ',', 'where', 'she', 'leads', 'the', 'finance', 'and', 'business', 'planning', 'organization', '.']	['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']		
['Since', 'joining', 'Facebook', 'in', '2008', ',', 'Ms.', 'Li', 'has', 'served', 'in', 'a', 'number', 'of', 'finance', 'positions', ',', 'including', 'director', 'of', 'finance', 'from', '2013', 'to', '2016', ',', 'leading', 'teams', 'focused', 'on', 'business', 'operations', 'and', 'financial', 'planning', 'and', 'analysis', '.']	['O', 'O', 'B-ORG', 'O', 'B-DATE', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']		
['Prior', 'to', 'Facebook', ',', 'she', 'was', 'an', 'investment', 'banking', 'analyst', 'at', 'Morgan', 'Stanley', '.']	['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O']		
['Current', 'Non-Public', 'Company', 'Board', 'Service', ':', 'Alaska', 'Airlines', 'and', 'Horizon', 'Air', '(', 'subsidiaries', 'of', 'Alaska', 'Air', 'Group', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']		
['Education', ':', 'BA', 'and', 'BS', ',', 'Stanford', 'University', '.']	['O', 'O', 'B-PRODUCT', 'O', 'B-PRODUCT', 'O', 'B-ORG', 'I-ORG', 'O']		
['Helvi', 'K.', 'Sandvik', ',', '61', '-', 'President', ',', 'Kidways', 'LLC', '.', 'and', 'Former', 'President', ',', 'NANA', 'Development', 'Corporation', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-DATE', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']		
['Director', 'of', 'Alaska', 'Air', 'Group', 'since', '2013', '.']	['B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'O']		
['Safety', 'Committee', '(', 'Chair', ')', '.']	['B-ORG', 'I-ORG', 'O', 'B-TITLE', 'O', 'O']		
['Qualifications', ':', '30+', 'Years', 'of', 'Private', 'and', 'Public', 'Sector', 'Senior', 'Executive', 'Management', 'and', 'Board', 'Experience', '.']	['O', 'O', 'B-DATE', 'I-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']		
['Intimate', 'Knowledge', 'of', 'the', 'Native', 'Culture', 'and', 'Transportation', 'Requirements', 'in', 'the', 'State', 'of', 'Alaska', '.']	['O', 'O', 'O', 'O', 'B-NORP', 'I-NORP', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']		
['Community', 'Leadership', 'Experience', '.']	['O', 'O', 'O', 'O']		
['Professional', 'Highlights', ':', 'Ms.', 'Sandvik', 'is', 'president', 'of', 'Kidways', 'LLC', '(', 'business', 'management', 'consulting', ')', '.']	['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O']		
['From', '1999', 'to', '2016', ',', 'Ms.', 'Sandvik', 'was', 'president', 'of', 'NANA', 'Development', 'Corporation', '(', 'NDC', ')', ',', 'a', 'diversified', 'business', 'engaged', 'in', 'government', 'contracting', ',', 'oilfield', 'and', 'mining', 'support', ',', 'professional', 'management', 'services', ',', 'and', 'engineering', 'and', 'construction', '.']	['O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-PERSON', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']		
['During', 'this', 'time', ',', 'she', 'oversaw', 'the', 'growth', 'of', 'the', 'NDC', 'from', 'an', 'oil', 'field', 'support', 'services', 'company', 'with', 'revenues', 'of', '$', '50', 'million', 'into', 'a', 'diverse', ',', 'multi-sector', ',', 'global', 'enterprise', 'with', 'revenues', 'of', '$', '1.5', 'billion', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MONEY', 'I-MONEY', 'I-MONEY', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MONEY', 'I-MONEY', 'I-MONEY', 'O']		
['Prior', 'to', 'that', ',', 'Ms.', 'Sandvik', 'served', 'in', 'a', 'variety', 'of', 'leadership', 'roles', 'within', 'the', 'Alaska', 'Department', 'of', 'Transportation', 'and', 'Public', 'Facilities', ',', 'including', 'director', 'of', 'statewide', 'aviation', 'and', 'deputy', 'commissioner', '.']	['O', 'O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'O']		
['Ms.', 'Sandvik', 'serves', 'on', 'the', 'board', 'of', 'the', 'National', 'Center', 'for', 'American', 'Indian', 'Enterprise', 'Development', ',', 'a', 'non-profit', 'organization', '.']	['O', 'B-PERSON', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']		
['She', 'has', 'served', 'in', 'a', 'variety', 'of', 'public', 'and', 'non-profit', 'leadership', 'roles', 'including', 'as', 'trustee', 'to', 'the', 'Robert', 'Aqqaluk', 'Newlin', 'Trust', ',', 'as', 'chair', 'and', 'member', 'of', 'the', 'Alaska', 'State', 'Chamber', 'of', 'Commerce', 'Board', ',', 'and', 'member', 'of', 'the', 'Alaska', 'Industrial', 'Development', 'and', 'Export', 'Authority', 'Board', ',', 'commissioner', 'of', 'the', 'U.S.', 'Arctic', 'Research', 'Commission', ',', 'and', 'as', 'a', 'board', 'member', 'of', 'the', 'Native', 'American', 'Contractors', 'Association', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']		
['She', 'also', 'served', 'on', 'board', 'of', 'the', 'Federal', 'Reserve', 'Bank', 'of', 'San', 'Francisco', ',', 'Seattle', 'Branch', ',', 'from', '2004', 'to', '2009', 'and', 'was', 'its', 'chair', 'from', '2008', 'to', '2009', '.']	['O', 'O', 'O', 'O', 'B-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O']		
['Current', 'Non-Public', 'Company', 'Board', 'Service', ':', 'Alaska', 'Airlines', 'and', 'Horizon', 'Air', '(', 'subsidiaries', 'of', 'Alaska', 'Air', 'Group', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']		
['HDR', ',', 'Inc.', 'Education', ':', 'BA', ',', 'Kalamazoo', 'College', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'B-PRODUCT', 'O', 'B-ORG', 'I-ORG', 'O']		
['MBA', ',', 'University', 'of', 'Alaska', 'Fairbanks', '.']	['B-PRODUCT', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']		
['J.', 'Kenneth', 'Thompson', ',', '67', '-', 'President', 'and', 'CEO', ',', 'Pacific', 'Star', 'Energy', 'LLC', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-DATE', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']		
['Director', 'since', '1999', '.']	['B-TITLE', 'O', 'B-DATE', 'O']		
['Compensation', 'and', 'Leadership', 'Development', 'Committee', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']		
['Safety', 'Committee', '.']	['B-ORG', 'I-ORG', 'O']		
['Qualifications', ':', 'Business', 'Leadership', 'Expertise', '.']	['O', 'O', 'O', 'O', 'O', 'O']		
['Experience', 'with', 'Strategic', 'Planning', ',', 'Engineering', ',', 'Operations', ',', 'Technology', 'and', 'Research', ',', 'and', 'Safety/Environmental/Regulatory', 'Issues', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']		
['Community', 'Leadership', 'Experience', '.']	['O', 'O', 'O', 'O']		
['Professional', 'Highlights', ':', 'Since', '2000', ',', 'Mr.', 'Thompson', 'has', 'been', 'a', 'co-owner', 'and', 'president', 'and', 'CEO', 'of', 'Pacific', 'Star', 'Energy', 'LLC', ',', 'a', 'firm', 'that', 'is', 'a', 'passive', 'owner', 'of', 'oil', 'lease', 'royalties', 'in', 'Alaska', '.']	['O', 'O', 'O', 'O', 'B-DATE', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O']		
['He', 'served', 'from', '2004', 'to', '2012', 'as', 'Managing', 'Director', 'of', 'Alaska', 'Venture', 'Capital', 'Group', 'LLC', ',', 'a', 'private', 'oil', 'and', 'gas', 'exploration', 'firm', 'in', 'which', 'Pacific', 'Star', 'Energy', 'LLC', 'owns', 'an', 'interest', '.']	['O', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'B-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O']		
"['From', '1998', 'to', '2000', ',', 'Mr.', 'Thompson', 'served', 'as', 'executive', 'vice', 'president', 'of', 'ARCO', ""'"", 's', 'Asia', 'Pacific', 'oil', 'and', 'gas', 'operating', 'companies', 'in', 'Alaska', ',', 'California', ',', 'Indonesia', ',', 'China', 'and', 'Singapore', '.']"	['O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-TITLE', 'O', 'O', 'B-GPE', 'I-GPE', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'B-GPE', 'O', 'B-GPE', 'O']		
"['Prior', 'to', 'that', ',', 'he', 'was', 'president', 'of', 'ARCO', 'Alaska', ',', 'Inc.', ',', 'the', 'parent', 'company', ""'"", 's', 'oil', 'and', 'gas', 'producing', 'division', 'based', 'in', 'Anchorage', ',', 'Alaska', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-GPE', 'I-GPE', 'I-GPE', 'O']		
['He', 'chairs', 'the', 'environmental', ',', 'health', ',', 'safety', 'and', 'social', 'responsibility', 'committee', 'and', 'serves', 'on', 'the', 'governance', 'and', 'nominating', 'committee', 'of', 'Coeur', 'Mining', 'Corporation', ',', 'serves', 'on', 'the', 'strategy', 'planning', 'and', 'enterprise', 'risk', 'committee', 'and', 'chairs', 'the', 'compensation', 'committee', 'at', 'Tetra', 'Tech', ',', 'Inc.', ',', 'and', 'serves', 'on', 'the', 'compensation', 'committee', ',', 'chairs', 'the', 'governance', 'and', 'nominating', 'committee', ',', 'and', 'the', 'hydrocarbon', 'reserves', 'committee', ',', 'as', 'well', 'as', 'serving', 'as', 'non-executive', 'chairman', 'of', 'the', 'board', 'of', 'Pioneer', 'Natural', 'Resources', 'Company', '.']	['O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']		
['Mr.', 'Thompson', 'is', 'also', 'a', 'member', 'and', 'chair', 'of', 'CDF', 'Capital', ',', 'a', 'non-profit', 'organization', '.']	['O', 'B-PERSON', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O']		
['Current', 'Public', 'Company', 'Board', 'Service', ':', 'Pioneer', 'Natural', 'Resources', 'Company', '(', 'Non-Executive', 'Chairman', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'B-TITLE', 'I-TITLE', 'O', 'O']		
['Tetra', 'Tech', ',', 'Inc.', 'Coeur', 'Mining', 'Corporation', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'O']		
['Current', 'Non-Public', 'Company', 'Board', 'Service', ':', 'Alaska', 'Airlines', 'and', 'Horizon', 'Air', '(', 'subsidiaries', 'of', 'Alaska', 'Air', 'Group', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']		
['Education', ':', 'BS', ',', 'Missouri', 'University', 'of', 'Science', 'and', 'Technology', '.']	['O', 'O', 'B-PRODUCT', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']		
['Bradley', 'D.', 'Tilden', ',', '58', '-', 'Chairman', ',', 'President', 'and', 'CEO', ',', 'Alaska', 'Air', 'Group', ',', 'Inc.', 'Chairman', 'and', 'CEO', ',', 'Alaska', 'Airlines', ',', 'Inc.', 'Chairman', ',', 'Horizon', 'Air', 'Industries', ',', 'Inc.', 'Director', 'of', 'Alaska', 'Air', 'Group', 'since', '2010', '.']	['B-PERSON', 'I-PERSON', 'I-PERSON', 'O', 'B-DATE', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-TITLE', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-DATE', 'O']		
['Qualifications', ':', 'Deep', 'Airline', 'Experience', '.']	['O', 'O', 'O', 'O', 'O', 'O']		
['Strategic', 'Planning', 'Experience', '.']	['O', 'O', 'O', 'O']		
['Financial', 'Expertise', '.']	['O', 'O', 'O']		
['Public', 'Company', 'CEO', 'Experience', '.']	['O', 'O', 'O', 'O', 'O']		
['Community', 'Leadership', '.']	['O', 'O', 'O']		
['Professional', 'Highlights', ':', 'Mr.', 'Tilden', 'has', 'been', 'chairman', 'of', 'Alaska', 'Air', 'Group', ',', 'Alaska', 'Airlines', 'and', 'Horizon', 'Air', 'since', 'January', '2014', '.']	['O', 'O', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'O']		
['He', 'served', 'as', 'president', 'of', 'Alaska', 'Airlines', 'from', 'December', '2008', 'to', 'May', '2016', '.']	['O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O']		
['In', 'May', '2012', ',', 'Mr.', 'Tilden', 'was', 'named', 'president', 'and', 'CEO', 'of', 'Alaska', 'Air', 'Group', 'and', 'CEO', 'of', 'Alaska', 'Airlines', ',', 'and', 'he', 'was', 'CEO', 'of', 'Horizon', 'Air', 'from', 'May', '2012', 'to', 'May', '2016', '.']	['O', 'B-DATE', 'I-DATE', 'O', 'O', 'B-PERSON', 'O', 'O', 'B-TITLE', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'I-DATE', 'O']		
['He', 'served', 'as', 'executive', 'vice', 'president', 'of', 'finance', 'and', 'planning', 'from', '2002', 'to', '2008', 'and', 'as', 'CFO', 'from', '2000', 'to', '2008', 'for', 'Alaska', 'Airlines', 'and', 'Alaska', 'Air', 'Group', '.']	['O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'O', 'B-TITLE', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']		
['Prior', 'to', '2000', ',', 'he', 'was', 'vice', 'president', 'of', 'finance', 'at', 'Alaska', 'Airlines', 'and', 'Alaska', 'Air', 'Group', '.']	['O', 'O', 'B-DATE', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'I-TITLE', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O']		
['Before', 'joining', 'Alaska', 'Airlines', ',', 'Mr.', 'Tilden', 'worked', 'for', 'the', 'accounting', 'firm', 'PricewaterhouseCoopers']	['O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'B-PERSON', 'O', 'O', 'O', 'O', 'O', 'B-ORG']		
['.', 'Current', 'Public', 'Company', 'Board', 'Service', ':', 'Nordstrom', ',', 'Inc.', 'Current', 'Non-Public', 'Company', 'Board', 'Service', ':', 'Alaska', 'Airlines', 'and', 'Horizon', 'Air', '(', 'subsidiaries', 'of', 'Alaska', 'Air', 'Group', ')', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O']		
['Airlines', 'for', 'America', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'O']		
['Boy', 'Scouts', 'of', 'America', '.']	['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']		
['Washington', 'Roundtable', '.']	['B-ORG', 'I-ORG', 'O']		
