,x,y
516,"['LARRY', 'O.', 'SPENCER', '-', 'Spencer', ',', '65', ',', 'has', 'served', 'as', 'a', 'director', 'since', '2016', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'U-PERSON', 'O', 'U-DATE', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-DATE', 'O']"
517,"['General', 'Spencer', 'served', 'until', 'March', '1', ',', '2019', 'as', 'President', 'of', 'the', 'Air', 'Force', 'Association', ',', 'a', 'position', 'he', 'held', 'since', 'his', 'retirement', 'as', 'a', 'four-star', 'general', 'in', '2015', 'after', 'serving', '44', 'years', 'with', 'the', 'United', 'States', 'Air', 'Force', '.']","['U-TITLE', 'U-PERSON', 'O', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'L-DATE', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'L-TITLE', 'O', 'U-DATE', 'O', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
518,"['General', 'Spencer', 'held', 'positions', 'of', 'increasing', 'responsibility', 'with', 'the', 'Air', 'Force', ',', 'which', 'included', 'Vice', 'Chief', 'of', 'Staff', ',', 'the', 'second', 'highest-ranking', 'military', 'member', 'in', 'the', 'Air', 'Force', '.']","['U-TITLE', 'U-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'O', 'U-ORDINAL', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O']"
519,"['General', 'Spencer', 'was', 'the', 'first', 'Air', 'Force', 'officer', 'to', 'serve', 'as', 'the', 'Assistant', 'Chief', 'of', 'Staff', 'in', 'the', 'White', 'House', 'Military', 'Office', 'and', 'he', 'served', 'as', 'Chief', 'Financial', 'Officer', 'and', 'then', 'Director', 'of', 'Mission', 'Support', 'at', 'a', 'major', 'command', '.']","['U-TITLE', 'U-PERSON', 'O', 'O', 'U-ORDINAL', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O']"
520,"['General', 'Spencer', 'is', 'also', 'a', 'director', 'of', 'Triumph', 'Group', ',', 'Inc.', '(', 'since', '2018', ')', '.']","['U-TITLE', 'U-PERSON', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'U-DATE', 'O', 'O']"
521,"['Committees', ':', 'Corporate', 'Governance', 'and', 'Nominating', ';', 'Finance', '.']","['O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-ORG', 'O']"
522,"['MICHAEL', 'D.', 'WHITE', '-', 'Mr.', 'White', ',', '67', ',', 'has', 'served', 'as', 'a', 'director', 'since', '2004', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'O', 'U-PERSON', 'O', 'U-DATE', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-DATE', 'O']"
523,"['Mr.', 'White', 'served', 'as', 'an', 'Advisory', 'Partner', 'for', 'Trian', 'Fund', 'Management', ',', 'L.P.', 'from', '2016', 'to', '2017', ',', 'and', 'was', 'the', 'Chairman', ',', 'President', 'and', 'Chief', 'Executive', 'Officer', 'of', 'DIRECTV', ',', 'a', 'leading', 'provider', 'of', 'digital', 'television', 'entertainment', 'services', ',', 'from', '2010', 'until', 'his', 'retirement', 'in', '2015', '.']","['O', 'U-PERSON', 'O', 'O', 'O', 'B-TITLE', 'L-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-TITLE', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-DATE', 'O', 'O', 'O', 'O', 'U-DATE', 'O']"
524,"['He', 'also', 'served', 'as', 'a', 'director', 'of', 'the', 'company', 'from', '2009', 'until', '2015', '.']","['O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'O', 'O', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
525,"['From', '2003', 'until', '2009', ',', 'Mr.', 'White', 'was', 'Chief', 'Executive', 'Officer', 'of', 'PepsiCo', 'International', ',', 'and', 'Vice', 'Chairman', ',', 'PepsiCo', ',', 'Inc.', 'after', 'holding', 'positions', 'of', 'increasing', 'responsibility', 'with', 'PepsiCo', 'since', '1990', '.']","['O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'U-PERSON', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'B-TITLE', 'L-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-ORG', 'O', 'U-DATE', 'O']"
526,"['Mr.', 'White', 'is', 'also', 'a', 'director', 'of', 'Kimberly-Clark', 'Corporation', '(', 'since', '2015', ')', 'and', 'Bank', 'of', 'America', 'Corporation', '(', 'since', '2016', ')', '.']","['O', 'U-PERSON', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'U-DATE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'U-DATE', 'O', 'O']"
527,"['Committees', ':', 'Audit', '(', 'chair', ')', ';', 'Corporate', 'Governance', 'and', 'Nominating', '.']","['O', 'O', 'U-ORG', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
528,"['Patricia', 'M.', 'Bedient', ',', '65', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'U-DATE', 'O']"
529,"['Former', 'Executive', 'Vice', 'President', 'and', 'CFO', ',', 'The', 'Weyerhaeuser', 'Company', '.']","['B-TITLE', 'I-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
530,"['Director', 'of', 'Alaska', 'Air', 'Group', 'since', '2004', '.']","['U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O']"
531,"['Lead', 'Independent', 'Director', '.']","['B-TITLE', 'I-TITLE', 'L-TITLE', 'O']"
532,"['Audit', 'Committee', '.']","['B-ORG', 'L-ORG', 'O']"
533,"['Governance', 'and', 'Nominating', 'Committee', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
534,"['Qualifications', ':', 'Financial', 'Expertise', '.']","['O', 'O', 'O', 'O', 'O']"
535,"['Strategic', 'Planning', 'Experience', '.']","['O', 'O', 'O', 'O']"
536,"['Public', 'Accounting', 'Experience', '.']","['O', 'O', 'O', 'O']"
537,"['Mergers', 'and', 'Acquisitions', 'Experience', '.']","['O', 'O', 'O', 'O', 'O']"
538,"['Professional', 'Highlights', ':', 'Ms.', 'Bedient', 'was', 'executive', 'vice', 'president', '(', 'until', 'July', '2016', ')', 'for', 'The', 'Weyerhaeuser', 'Company', ',', 'a', 'publicly', 'traded', 'company', 'and', 'one', 'of', 'the', 'world', ""'"", 's', 'largest', 'integrated', 'forest', 'products', 'companies', '.']","['O', 'O', 'O', 'O', 'U-PERSON', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
539,"['She', 'was', 'the', 'company', ""'"", 's', 'CFO', 'until', 'February', '2016', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-DATE', 'L-DATE', 'O']"
540,"['A', 'certified', 'public', 'accountant', '(', 'CPA', ')', 'since', '1978', ',', 'she', 'served', 'as', 'managing', 'partner', 'of', 'the', 'Seattle', 'office', 'of', 'Arthur', 'Andersen', 'LLP', 'prior', 'to', 'joining', 'Weyerhaeuser', '.']","['O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'U-TITLE', 'O', 'O', 'U-DATE', 'O', 'O', 'O', 'O', 'B-TITLE', 'L-TITLE', 'O', 'O', 'U-GPE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'U-ORG', 'O']"
541,"['Ms.', 'Bedient', 'also', 'worked', 'at', 'Andersen', ""'"", 's', 'Portland', 'and', 'Boise', 'offices', 'as', 'a', 'partner', 'and', 'as', 'a', 'CPA', 'during', 'her', '27-year', 'career', 'with', 'the', 'firm', '.']","['O', 'U-PERSON', 'O', 'O', 'O', 'U-ORG', 'O', 'O', 'U-GPE', 'O', 'U-GPE', 'O', 'O', 'O', 'U-TITLE', 'O', 'O', 'O', 'U-TITLE', 'O', 'O', 'U-DATE', 'O', 'O', 'O', 'O', 'O']"
542,"['She', 'is', 'a', 'member', 'of', 'the', 'American', 'Institute', 'of', 'CPAs', 'and', 'the', 'Washington', 'Society', 'of', 'CPAs', '.']","['O', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
543,"['Current', 'Public', 'Company', 'Board', 'Service', ':', 'Suncor', 'Energy', ',', 'Inc.', 'Park', 'Hotels', 'and', 'Resorts', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
544,"['Current', 'Non-Public', 'Company', 'Board', 'Service', ':', 'Alaska', 'Airlines', 'and', 'Horizon', 'Air', '(', 'subsidiaries', 'of', 'Alaska', 'Air', 'Group', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O']"
545,"['Overlake', 'Hospital', 'Medical', 'Center', 'Board', 'of', 'Trustees', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
546,"['Oregon', 'State', 'University', 'Board', 'of', 'Trustees', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
547,"['University', 'of', 'Washington', 'Foster', 'School', 'of', 'Business', 'Advisory', 'Board', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
548,"['Education', ':', 'BS', ',', 'Oregon', 'State', 'University', '.']","['O', 'O', 'U-PRODUCT', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
549,"['James', 'A', '.', 'Beer', ',', '58', '.']","['B-PERSON', 'I-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'U-DATE', 'O']"
550,"['CFO', ',', 'Atlassian', 'Corporation', '.']","['U-TITLE', 'O', 'B-ORG', 'L-ORG', 'O']"
551,"['Director', 'of', 'Alaska', 'Air', 'Group', 'since', '2017', '.']","['U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O']"
552,"['Compensation', 'and', 'Leadership', 'Development', 'Committee', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
553,"['Safety', 'Committee', '.']","['B-ORG', 'L-ORG', 'O']"
554,"['Qualifications', ':', 'Financial', 'Expertise', '.']","['O', 'O', 'O', 'O', 'O']"
555,"['Aviation', 'Industry', 'Expertise', '.']","['O', 'O', 'O', 'O']"
556,"['Strategic', 'Planning', 'Experience', '.']","['O', 'O', 'O', 'O']"
557,"['Technology', 'Experience', '.']","['O', 'O', 'O']"
558,"['Professional', 'Highlights', ':', 'Mr.', 'Beer', 'joined', 'Atlassian', 'Corporation', 'PLC', ',', 'a', 'publicly', 'traded', 'company', ',', 'as', 'its', 'CFO', 'in', 'February', '2018', '.']","['O', 'O', 'O', 'O', 'U-PERSON', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-DATE', 'L-DATE', 'O']"
559,"['He', 'was', 'executive', 'vice', 'president', 'and', 'CFO', 'for', 'McKesson', 'Corporation', 'from', '2013', 'to', '2017', ',', 'and', 'CFO', 'at', 'Symantec', 'Corp.', 'from', '2006', 'to', '2013', '.']","['O', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'U-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
560,"['From', '1991', 'to', '2006', ',', 'he', 'held', 'a', 'number', 'of', 'management', 'positions', 'including', 'CFO', 'at', 'AMR', 'Corporation', 'and', 'American', 'Airlines', ',', 'AMR', ""'"", 's', 'principal', 'subsidiary', '.']","['O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'B-ORG', 'L-ORG', 'O', 'B-ORG', 'L-ORG', 'O', 'U-ORG', 'O', 'O', 'O', 'O', 'O']"
561,"['Current', 'Public', 'Company', 'Board', 'Service', ':', 'ForeScout', 'Technologies', ',', 'Inc.', 'Current', 'Non-Public', 'Company', 'Board', 'Service', ':', 'Alaska', 'Airlines', 'and', 'Horizon', 'Air', '(', 'subsidiaries', 'of', 'Alaska', 'Air', 'Group', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O']"
562,"['Education', ':', 'BS', 'Aeronautical', 'Engineering', ',', 'Imperial', 'College', ',', 'London', 'University', '.']","['O', 'O', 'B-PRODUCT', 'I-PRODUCT', 'L-PRODUCT', 'O', 'B-ORG', 'L-ORG', 'O', 'B-ORG', 'L-ORG', 'O']"
563,"['MBA', ',', 'Harvard', 'Business', 'School', '.']","['U-PRODUCT', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
564,"['Marion', 'C.', 'Blakey', ',', '71', '-', 'Former', 'President', 'and', 'CEO', ',', 'Rolls-Royce', 'North', 'America', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'U-DATE', 'O', 'B-TITLE', 'L-TITLE', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
565,"['Director', 'of', 'Alaska', 'Air', 'Group', 'since', '2010', '.']","['U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O']"
566,"['Compensation', 'and', 'Leadership', 'Development', 'Committee', '(', 'Chair', ')', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'O']"
567,"['Safety', 'Committee', '.']","['B-ORG', 'L-ORG', 'O']"
568,"['Qualifications', ':', 'Extensive', 'experience', 'with', 'airline', 'industry', 'government', 'and', 'trade', 'organizations', 'including', ':', 'Aviation', 'Industry', 'Expertise', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
569,"['Aerospace', 'Industries', 'Association', '.']","['B-ORG', 'I-ORG', 'L-ORG', 'O']"
570,"['Federal', 'Aviation', 'Administration', '.']","['B-ORG', 'I-ORG', 'L-ORG', 'O']"
571,"['National', 'Transportation', 'Safety', 'Board', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
572,"['Professional', 'Highlights', ':', 'Ms.', 'Blakey', 'was', 'president', 'and', 'CEO', 'of', 'Rolls-Royce', 'North', 'America', 'until', 'June', '30', ',', '2018', '.']","['O', 'O', 'O', 'O', 'U-PERSON', 'O', 'U-TITLE', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'I-DATE', 'L-DATE', 'O']"
573,"['From', '2007', 'to', '2015', ',', 'she', 'was', 'president', 'and', 'CEO', 'of', 'Aerospace', 'Industries', 'Association', ',', 'the', 'nation', ""'"", 's', 'largest', 'aerospace', 'and', 'defense', 'trade', 'association', '.']","['O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'O', 'U-TITLE', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
574,"['Prior', 'to', 'that', 'she', 'served', 'as', 'the', 'Administrator', 'of', 'the', 'Federal', 'Aviation', 'Administration', 'from', '2002', 'to', '2007', 'and', 'as', 'chair', 'of', 'the', 'National', 'Transportation', 'Safety', 'Board', 'from', '2001', 'to', '2002', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O']"
575,"['She', 'previously', 'served', 'on', 'the', 'President', ""'"", 's', 'Export', 'Council', 'Subcommittee', 'on', 'Export', 'Administration', ',', 'the', 'Washington', 'Area', 'Airports', 'Task', 'Force', 'Advisory', 'Board', 'and', 'the', 'International', 'Aviation', 'Women', ""'"", 's', 'Association', 'Advisory', 'Board', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
576,"['Current', 'Non-Public', 'Company', 'Board', 'Service', ':', 'Alaska', 'Airlines', 'and', 'Horizon', 'Air', '(', 'subsidiaries', 'of', 'Alaska', 'Air', 'Group', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O']"
577,"['Noblis', 'Board', 'of', 'Trustees', '(', 'a', 'non-profit', 'science', ',', 'technology', 'and', 'strategy', 'organization', ')', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
578,"['Smithsonian', 'National', 'Air', 'and', 'Space', 'Museum', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
579,"['Cobham', 'Plc', '.']","['B-ORG', 'L-ORG', 'O']"
580,"['Aireon', 'Advisory', 'Board', '.']","['B-ORG', 'I-ORG', 'L-ORG', 'O']"
581,"['Sunrise', 'Transportation', 'Advisory', 'Board', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
582,"['Education', ':', 'BA', ',', 'Mary', 'Washington', 'College', 'of', 'the', 'University', 'of', 'Virginia', '.']","['O', 'O', 'U-PRODUCT', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
583,"['Phyllis', 'J.', 'Campbell', ',', '67', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'U-DATE', 'O']"
584,"['Chairman', ',', 'JPMorgan', 'Chase', '&', 'Co.', 'Pacific', 'Northwest', 'Region', '.']","['U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'B-GPE', 'I-GPE', 'L-GPE', 'O']"
585,"['Director', 'of', 'Alaska', 'Air', 'Group', 'since', '2002', '.']","['U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O']"
586,"['Governance', 'and', 'Nominating', 'Committee', '(', 'Chair', ')', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'U-TITLE', 'O', 'O']"
587,"['Qualifications', ':', 'Extensive', 'Business', 'Experience', '.']","['O', 'O', 'O', 'O', 'O', 'O']"
588,"['Community', 'Leadership', '.']","['O', 'O', 'O']"
589,"['Governance', 'Expertise', '.']","['O', 'O', 'O']"
590,"['Professional', 'Highlights', ':', 'Since', 'April', '2009', ',', 'Ms.', 'Campbell', 'has', 'been', 'chairman', 'of', 'the', 'Pacific', 'Northwest', 'Region', 'for', 'JPMorgan', 'Chase', '&', 'Co.', ',', 'a', 'publicly', 'traded', 'company', '.']","['O', 'O', 'O', 'O', 'B-DATE', 'L-DATE', 'O', 'O', 'U-PERSON', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-GPE', 'I-GPE', 'L-GPE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
591,"['She', 'is', 'the', 'firm', ""'"", 's', 'senior', 'executive', 'in', 'Washington', ',', 'Oregon', 'and', 'Idaho', ',', 'representing', 'JPMorgan', 'Chase', 'at', 'the', 'most', 'senior', 'level', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-TITLE', 'L-TITLE', 'O', 'U-GPE', 'O', 'U-GPE', 'O', 'U-LOC', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
592,"['From', '2003', 'to', '2009', ',', 'Ms.', 'Campbell', 'served', 'as', 'president', 'and', 'CEO', 'of', 'The', 'Seattle', 'Foundation', ',', 'one', 'of', 'the', 'nation', ""'"", 's', 'largest', 'community', 'philanthropic', 'foundations', '.']","['O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'U-PERSON', 'O', 'O', 'U-TITLE', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
593,"['She', 'was', 'president', 'of', 'U.S.', 'Bank', 'of', 'Washington', 'from', '1993', 'until', '2001', 'and', 'served', 'as', 'chair', 'of', 'the', 'bank', ""'"", 's', 'Community', 'Board', '.']","['O', 'O', 'U-TITLE', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O', 'B-DATE', 'I-DATE', 'L-DATE', 'O', 'O', 'O', 'U-TITLE', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
594,"['Ms.', 'Campbell', 'has', 'received', 'several', 'awards', 'for', 'her', 'corporate', 'and', 'community', 'involvement', ',', 'including', 'Women', 'Who', 'Make', 'A', 'Difference', 'and', 'Director', 'of', 'the', 'Year', 'from', 'the', 'Northwest', 'Chapter', 'of', 'the', 'National', 'Association', 'of', 'Corporate', 'Directors', '.']","['O', 'U-PERSON', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUCT', 'I-PRODUCT', 'I-PRODUCT', 'I-PRODUCT', 'L-PRODUCT', 'O', 'B-PRODUCT', 'I-PRODUCT', 'I-PRODUCT', 'L-PRODUCT', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
595,"['Current', 'Non-Public', 'Company', 'Board', 'Service', ':', 'Alaska', 'Airlines', 'and', 'Horizon', 'Air', '(', 'subsidiaries', 'of', 'Alaska', 'Air', 'Group', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'L-ORG', 'O', 'B-ORG', 'L-ORG', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'O']"
596,"['Toyota', ""'"", 's', 'Diversity', 'Advisory', 'Board', '.']","['U-ORG', 'O', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
597,"['Education', ':', 'BA', ',', 'Washington', 'State', 'University', '.']","['O', 'O', 'U-PRODUCT', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
598,"['MBA', ',', 'University', 'of', 'Washington', '.']","['U-PRODUCT', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
599,"['Raymond', 'L.', 'Conner', ',', '63', '.']","['B-PERSON', 'I-PERSON', 'L-PERSON', 'O', 'U-DATE', 'O']"
600,"['Former', 'Vice', 'Chairman', ',', 'The', 'Boeing', 'Company', '.']","['B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
601,"['Director', 'of', 'Alaska', 'Air', 'Group', 'since', '2018', '.']","['U-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O', 'U-DATE', 'O']"
602,"['Compensation', 'and', 'Leadership', 'Development', 'Committee', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'L-ORG', 'O']"
603,"['Safety', 'Committee', '.']","['B-ORG', 'L-ORG', 'O']"
604,"['Qualifications', ':', 'Public', 'Company', 'CEO', 'Experience', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O']"
605,"['Strategic', 'Planning', 'Experience', '.']","['O', 'O', 'O', 'O']"
606,"['Aviation', 'Industry', 'Experience', '.']","['O', 'O', 'O', 'O']"
607,"['Community', 'Leadership', '.']","['O', 'O', 'O']"
608,"['Professional', 'Highlights', ':', 'Mr.', 'Conner', 'is', 'former', 'vice', 'chairman', 'of', 'The', 'Boeing', 'Company', '.']","['O', 'O', 'O', 'O', 'U-PERSON', 'O', 'B-TITLE', 'I-TITLE', 'L-TITLE', 'O', 'B-ORG', 'I-ORG', 'L-ORG', 'O']"
